Humidity,Temperature,Label
47.24,26.09,Normal
47.28,26.08,Normal
47.28,26.08,Normal
47.28,26.08,Normal
47.24,26.06,Normal
47.18,26.03,Normal
47.21,26,Normal
47.28,26.01,Normal
47.24,26.01,Normal
47.18,26.01,Normal
47.11,25.99,Normal
47.21,25.98,Normal
47.18,25.99,Normal
47.15,25.99,Normal
47.18,25.99,Normal
47.15,25.99,Normal
47.21,25.99,Normal
47.11,25.99,Normal
47.08,26,Normal
47.05,25.97,Normal
47.05,25.95,Normal
47.11,25.93,Normal
47.18,25.91,Normal
47.18,25.9,Normal
47.15,25.87,Normal
47.18,25.87,Normal
47.21,25.87,Normal
47.21,25.87,Normal
47.24,25.89,Normal
47.21,25.89,Normal
47.15,25.9,Normal
47.11,25.9,Normal
47.05,25.89,Normal
47.02,25.89,Normal
47.08,25.87,Normal
47.08,25.88,Normal
47.02,25.89,Normal
47.02,25.89,Normal
47.02,25.88,Normal
47.08,25.87,Normal
47.11,25.87,Normal
47.08,25.85,Normal
47.08,25.86,Normal
47.11,25.84,Normal
47.11,25.84,Normal
47.11,25.85,Normal
47.11,25.84,Normal
47.15,25.83,Normal
47.08,25.83,Normal
47.08,25.83,Normal
47.02,25.85,Normal
46.85,25.81,Normal
46.95,25.81,Normal
47.02,25.81,Normal
47.02,25.81,Normal
47.02,25.83,Normal
47.02,25.81,Normal
47.02,25.79,Normal
47.02,25.78,Normal
47.08,25.77,Normal
47.08,25.78,Normal
47.11,25.77,Normal
47.15,25.77,Normal
47.08,25.77,Normal
47.08,25.75,Normal
47.15,25.75,Normal
47.21,25.77,Normal
47.28,25.78,Normal
47.38,25.78,Normal
47.54,25.79,Normal
47.83,25.78,Normal
47.93,25.77,Normal
48.29,25.75,Normal
48.35,25.77,Normal
48.48,25.77,Normal
48.58,25.77,Normal
48.84,25.77,Normal
48.55,25.79,Normal
48.58,25.79,Normal
48.68,25.8,Normal
48.45,25.83,Normal
48.32,25.85,Normal
47.99,25.87,Normal
47.73,25.88,Normal
47.6,25.9,Normal
47.54,25.91,Normal
47.47,25.93,Normal
47.41,25.95,Normal
47.31,25.96,Normal
47.31,25.99,Normal
47.28,26.01,Normal
47.28,26.04,Normal
47.21,26.06,Normal
47.15,26.07,Normal
47.05,26.09,Normal
46.95,26.13,Normal
46.92,26.15,Normal
46.89,26.17,Normal
46.82,26.19,Normal
46.79,26.21,Normal
46.75,26.23,Normal
46.72,26.25,Normal
46.69,26.27,Normal
46.69,26.28,Normal
46.66,26.31,Normal
46.62,26.31,Normal
46.59,26.33,Normal
46.56,26.35,Normal
46.56,26.35,Normal
46.49,26.37,Normal
46.46,26.39,Normal
46.43,26.4,Normal
46.46,26.42,Normal
46.43,26.42,Normal
46.43,26.44,Normal
46.36,26.47,Normal
46.33,26.47,Normal
46.3,26.48,Normal
46.3,26.5,Normal
46.26,26.51,Normal
46.33,26.52,Normal
46.33,26.53,Normal
46.33,26.55,Normal
46.33,26.56,Normal
46.33,26.55,Normal
46.3,26.57,Normal
46.3,26.59,Normal
46.23,26.59,Normal
46.23,26.6,Normal
46.16,26.6,Normal
46.13,26.62,Normal
46.1,26.61,Normal
46.03,26.63,Normal
46.03,26.63,Normal
45.97,26.65,Normal
45.97,26.66,Normal
45.97,26.66,Normal
45.93,26.68,Normal
45.9,26.69,Normal
45.9,26.71,Normal
45.84,26.7,Normal
45.77,26.71,Normal
45.77,26.71,Normal
45.77,26.73,Normal
45.7,26.73,Normal
45.7,26.73,Normal
45.74,26.75,Normal
45.7,26.74,Normal
45.74,26.75,Normal
45.74,26.75,Normal
45.74,26.76,Normal
45.7,26.78,Normal
45.7,26.79,Normal
45.74,26.79,Normal
45.74,26.8,Normal
45.77,26.81,Normal
45.74,26.81,Normal
45.74,26.83,Normal
45.7,26.83,Normal
45.7,26.84,Normal
45.7,26.84,Normal
45.67,26.85,Normal
45.67,26.85,Normal
45.64,26.85,Normal
45.64,26.86,Normal
45.6,26.87,Normal
45.6,26.87,Normal
45.57,26.88,Normal
45.6,26.89,Normal
45.57,26.89,Normal
45.57,26.89,Normal
45.57,26.89,Normal
45.57,26.91,Normal
45.57,26.92,Normal
45.64,26.91,Normal
45.64,26.92,Normal
45.64,26.91,Normal
45.67,26.93,Normal
45.67,26.92,Normal
45.67,26.93,Normal
45.7,26.92,Normal
45.7,26.93,Normal
45.7,26.93,Normal
45.7,26.93,Normal
45.67,26.94,Normal
45.67,26.93,Normal
45.7,26.94,Normal
45.8,26.93,Normal
45.97,26.94,Normal
46,26.93,Normal
45.93,26.95,Normal
45.87,26.96,Normal
45.8,26.96,Normal
45.77,26.98,Normal
45.77,26.98,Normal
45.8,26.98,Normal
45.8,26.98,Normal
45.77,26.99,Normal
45.77,27.01,Normal
45.7,27.01,Normal
45.67,27.01,Normal
45.64,27.02,Normal
45.64,27.03,Normal
45.7,27.04,Normal
45.7,27.03,Normal
45.74,27.03,Normal
45.8,27.04,Normal
45.77,27.04,Normal
45.77,27.04,Normal
45.84,27.04,Normal
45.84,27.04,Normal
45.84,27.04,Normal
45.84,27.05,Normal
45.77,27.04,Normal
45.74,27.05,Normal
45.7,27.05,Normal
45.77,27.06,Normal
45.84,27.06,Normal
45.84,27.07,Normal
45.84,27.07,Normal
45.8,27.08,Normal
45.77,27.07,Normal
45.77,27.07,Normal
45.8,27.08,Normal
45.84,27.08,Normal
45.84,27.07,Normal
45.84,27.07,Normal
45.77,27.09,Normal
45.8,27.08,Normal
45.87,27.08,Normal
45.9,27.08,Normal
45.93,27.08,Normal
45.9,27.09,Normal
45.9,27.1,Normal
45.9,27.1,Normal
45.87,27.08,Normal
46,27.06,Normal
46,27.05,Normal
46.03,27.05,Normal
46.03,27.05,Normal
46.1,27.03,Normal
46.13,27.04,Normal
46.16,27.03,Normal
46.2,27.04,Normal
46.2,27.03,Normal
46.2,27.04,Normal
46.2,27.05,Normal
46.2,27.05,Normal
46.23,27.05,Normal
46.23,27.06,Normal
46.23,27.08,Normal
46.23,27.08,Normal
46.3,27.08,Normal
46.36,27.08,Normal
46.33,27.05,Normal
46.36,27.04,Normal
46.43,27.03,Normal
46.43,27.04,Normal
46.3,27.01,Normal
46.3,27,Normal
46.33,27,Normal
46.3,27,Normal
46.3,26.98,Normal
46.2,26.97,Normal
46.16,26.94,Normal
46.23,26.92,Normal
46.26,26.91,Normal
46.3,26.89,Normal
46.26,26.88,Normal
46.36,26.86,Normal
46.36,26.84,Normal
46.3,26.83,Normal
46.3,26.81,Normal
46.26,26.79,Normal
46.2,26.76,Normal
46.23,26.73,Normal
46.23,26.71,Normal
46.23,26.67,Normal
46.3,26.67,Normal
46.33,26.65,Normal
46.3,26.63,Normal
46.3,26.62,Normal
46.3,26.6,Normal
46.3,26.58,Normal
46.39,26.57,Normal
46.36,26.54,Normal
46.33,26.53,Normal
46.3,26.51,Normal
46.3,26.49,Normal
46.23,26.46,Normal
46.33,26.45,Normal
46.39,26.43,Normal
46.43,26.41,Normal
46.43,26.38,Normal
46.49,26.37,Normal
46.56,26.35,Normal
46.69,26.35,Normal
46.62,26.33,Normal
46.49,26.32,Normal
46.49,26.3,Normal
46.46,26.28,Normal
46.36,26.25,Normal
46.52,26.25,Normal
46.52,26.25,Normal
46.36,26.22,Normal
46.43,26.21,Normal
46.36,26.19,Normal
46.33,26.15,Normal
46.43,26.13,Normal
46.56,26.14,Normal
46.49,26.11,Normal
46.62,26.11,Normal
46.72,26.11,Normal
46.75,26.08,Normal
46.79,26.09,Normal
46.79,26.1,Normal
46.75,26.08,Normal
46.82,26.09,Normal
46.85,26.11,Normal
46.75,26.1,Normal
46.75,26.09,Normal
46.69,26.09,Normal
46.49,26.05,Normal
46.52,26.05,Normal
46.56,26.03,Normal
46.59,26.03,Normal
46.62,26.02,Normal
46.59,26,Normal
46.56,26.01,Normal
46.62,25.99,Normal
46.69,26,Normal
46.69,25.99,Normal
46.66,25.95,Normal
46.69,25.95,Normal
46.69,25.93,Normal
46.69,25.93,Normal
46.75,25.93,Normal
46.72,25.93,Normal
46.69,25.9,Normal
46.66,25.89,Normal
46.66,25.89,Normal
46.69,25.89,Normal
46.72,25.89,Normal
46.69,25.91,Normal
46.62,25.89,Normal
46.62,25.87,Normal
46.62,25.87,Normal
46.59,25.86,Normal
46.59,25.83,Normal
46.56,25.82,Normal
46.62,25.79,Normal
46.75,25.8,Normal
46.75,25.82,Normal
46.85,25.83,Normal
46.89,25.83,Normal
46.92,25.83,Normal
46.89,25.85,Normal
46.82,25.84,Normal
46.89,25.85,Normal
46.89,25.85,Normal
46.82,25.86,Normal
46.82,25.86,Normal
46.75,25.87,Normal
46.72,25.86,Normal
46.75,25.85,Normal
46.69,25.85,Normal
46.72,25.84,Normal
46.75,25.86,Normal
46.75,25.85,Normal
46.79,25.86,Normal
46.69,25.83,Normal
46.69,25.81,Normal
46.72,25.8,Normal
46.72,25.8,Normal
46.75,25.81,Normal
46.75,25.79,Normal
46.75,25.79,Normal
46.75,25.78,Normal
46.62,25.75,Normal
46.66,25.74,Normal
46.75,25.75,Normal
46.66,25.73,Normal
46.72,25.75,Normal
46.75,25.76,Normal
46.72,25.75,Normal
46.72,25.76,Normal
46.62,25.74,Normal
46.66,25.75,Normal
46.62,25.73,Normal
46.66,25.71,Normal
46.69,25.69,Normal
46.75,25.7,Normal
46.75,25.71,Normal
46.75,25.73,Normal
46.75,25.71,Normal
46.75,25.72,Normal
46.75,25.71,Normal
46.72,25.71,Normal
46.75,25.7,Normal
46.85,25.71,Normal
47.05,25.69,Normal
47.24,25.7,Normal
47.34,25.7,Normal
47.41,25.71,Normal
47.73,25.7,Normal
48.12,25.69,Normal
48.35,25.69,Normal
48.25,25.7,Normal
48.16,25.71,Normal
48.32,25.71,Normal
48.48,25.73,Normal
48.19,25.77,Normal
47.99,25.79,Normal
47.6,25.8,Normal
47.41,25.82,Normal
47.34,25.84,Normal
47.34,25.85,Normal
47.28,25.88,Normal
47.28,25.89,Normal
47.24,25.91,Normal
47.18,25.93,Normal
47.15,25.96,Normal
47.08,25.96,Normal
47.08,26,Normal
47.05,26.01,Normal
47.02,26.01,Normal
47.02,26.04,Normal
46.98,26.05,Normal
46.95,26.07,Normal
46.89,26.11,Normal
46.82,26.11,Normal
46.79,26.13,Normal
46.75,26.14,Normal
46.69,26.17,Normal
46.62,26.18,Normal
46.56,26.21,Normal
46.52,26.23,Normal
46.49,26.24,Normal
46.43,26.25,Normal
46.39,26.27,Normal
46.36,26.29,Normal
46.36,26.31,Normal
46.33,26.31,Normal
46.3,26.33,Normal
46.3,26.35,Normal
46.33,26.34,Normal
46.33,26.35,Normal
46.3,26.37,Normal
46.23,26.37,Normal
46.23,26.39,Normal
46.16,26.4,Normal
46.23,26.42,Normal
46.2,26.42,Normal
46.2,26.43,Normal
46.16,26.47,Normal
46.13,26.47,Normal
46.1,26.48,Normal
46.07,26.51,Normal
46.07,26.52,Normal
46,26.52,Normal
45.93,26.53,Normal
45.9,26.54,Normal
45.9,26.55,Normal
45.9,26.56,Normal
46.2,26.58,Normal
46.43,26.58,Normal
46.43,26.59,Normal
46.36,26.59,Normal
46.3,26.61,Normal
46.23,26.61,Normal
46.23,26.62,Normal
46.2,26.64,Normal
46.16,26.63,Normal
46.13,26.63,Normal
46.1,26.66,Normal
46.1,26.66,Normal
46.07,26.67,Normal
46,26.68,Normal
45.97,26.69,Normal
45.93,26.69,Normal
45.9,26.69,Normal
45.93,26.71,Normal
45.97,26.72,Normal
46.1,26.71,Normal
46.1,26.72,Normal
46.13,26.72,Normal
46.13,26.73,Normal
46.16,26.73,Normal
46.16,26.73,Normal
46.16,26.73,Normal
46.13,26.74,Normal
46.1,26.75,Normal
46.1,26.75,Normal
46.03,26.76,Normal
46.03,26.78,Normal
46,26.77,Normal
46,26.79,Normal
45.97,26.79,Normal
45.97,26.8,Normal
45.97,26.81,Normal
45.93,26.8,Normal
45.9,26.81,Normal
45.87,26.82,Normal
45.9,26.82,Normal
45.87,26.82,Normal
45.84,26.84,Normal
45.8,26.83,Normal
45.84,26.83,Normal
45.84,26.85,Normal
45.87,26.85,Normal
45.9,26.85,Normal
45.87,26.83,Normal
45.84,26.85,Normal
45.84,26.85,Normal
45.84,26.86,Normal
45.84,26.88,Normal
45.8,26.88,Normal
45.77,26.89,Normal
45.77,26.89,Normal
45.8,26.9,Normal
45.8,26.9,Normal
45.77,26.91,Normal
45.74,26.91,Normal
45.7,26.91,Normal
45.7,26.93,Normal
45.67,26.91,Normal
45.64,26.92,Normal
45.64,26.91,Normal
45.6,26.92,Normal
45.6,26.93,Normal
45.6,26.92,Normal
45.64,26.93,Normal
45.64,26.93,Normal
45.67,26.93,Normal
45.7,26.94,Normal
45.67,26.94,Normal
45.7,26.95,Normal
45.67,26.95,Normal
45.7,26.94,Normal
45.7,26.95,Normal
45.67,26.95,Normal
45.7,26.96,Normal
45.7,26.95,Normal
45.74,26.95,Normal
45.8,26.95,Normal
45.8,26.95,Normal
45.8,26.96,Normal
45.8,26.95,Normal
45.77,26.95,Normal
45.77,26.96,Normal
45.77,26.97,Normal
45.77,26.97,Normal
45.8,26.97,Normal
45.77,26.98,Normal
45.77,26.98,Normal
45.77,26.98,Normal
45.77,26.98,Normal
45.77,26.99,Normal
45.77,26.98,Normal
45.7,26.99,Normal
45.74,26.99,Normal
45.77,26.99,Normal
45.8,26.99,Normal
45.8,26.99,Normal
45.84,27,Normal
45.84,27,Normal
45.84,27.01,Normal
45.84,27,Normal
45.84,27,Normal
45.84,26.99,Normal
45.84,27,Normal
45.84,27,Normal
45.9,27.01,Normal
45.9,27.02,Normal
45.84,27.01,Normal
45.84,27.01,Normal
45.8,27.03,Normal
45.77,27.02,Normal
45.77,27.02,Normal
45.74,27.03,Normal
45.77,27.03,Normal
45.77,27.02,Normal
45.8,27.03,Normal
45.84,27.04,Normal
45.84,27.05,Normal
45.84,27.04,Normal
45.84,27.04,Normal
45.84,27.04,Normal
45.84,27.04,Normal
45.84,27.05,Normal
45.84,27.04,Normal
45.84,27.04,Normal
45.84,27.05,Normal
45.84,27.05,Normal
45.84,27.05,Normal
45.84,27.05,Normal
45.84,27.06,Normal
45.77,27.06,Normal
45.77,27.07,Normal
45.8,27.08,Normal
45.8,27.07,Normal
45.8,27.09,Normal
45.77,27.08,Normal
45.8,27.08,Normal
45.77,27.08,Normal
45.77,27.09,Normal
45.77,27.07,Normal
45.77,27.07,Normal
45.8,27.08,Normal
45.77,27.09,Normal
45.8,27.09,Normal
45.84,27.09,Normal
45.84,27.09,Normal
45.84,27.08,Normal
45.84,27.09,Normal
45.8,27.11,Normal
45.84,27.11,Normal
45.87,27.1,Normal
45.87,27.11,Normal
45.87,27.11,Normal
45.84,27.11,Normal
45.87,27.12,Normal
45.84,27.12,Normal
45.84,27.11,Normal
45.87,27.11,Normal
45.87,27.11,Normal
45.87,27.12,Normal
45.9,27.12,Normal
45.9,27.12,Normal
45.9,27.11,Normal
45.9,27.12,Normal
45.9,27.13,Normal
45.93,27.13,Normal
45.97,27.13,Normal
46,27.14,Normal
45.97,27.13,Normal
45.97,27.15,Normal
45.97,27.14,Normal
45.97,27.15,Normal
45.93,27.15,Normal
45.93,27.14,Normal
45.93,27.13,Normal
45.93,27.15,Normal
45.93,27.15,Normal
45.97,27.14,Normal
45.97,27.15,Normal
45.97,27.15,Normal
45.97,27.15,Normal
46,27.15,Normal
45.97,27.15,Normal
45.97,27.16,Normal
45.97,27.15,Normal
45.97,27.15,Normal
46,27.17,Normal
45.97,27.15,Normal
46,27.17,Normal
46,27.17,Normal
45.97,27.16,Normal
45.97,27.17,Normal
46,27.18,Normal
45.97,27.17,Normal
45.97,27.17,Normal
45.97,27.18,Normal
46,27.17,Normal
46.03,27.18,Normal
46.1,27.18,Normal
46.1,27.17,Normal
46.13,27.17,Normal
46.16,27.16,Normal
46.16,27.17,Normal
46.13,27.17,Normal
46.1,27.17,Normal
46.13,27.18,Normal
46.1,27.19,Normal
46.03,27.18,Normal
46,27.21,Normal
45.97,27.2,Normal
45.97,27.2,Normal
45.97,27.2,Normal
45.97,27.21,Normal
46,27.2,Normal
46,27.21,Normal
46.03,27.21,Normal
46.03,27.21,Normal
46.03,27.21,Normal
46.03,27.21,Normal
46.03,27.21,Normal
46.03,27.21,Normal
46.03,27.2,Normal
46.03,27.21,Normal
46.03,27.23,Normal
46.1,27.22,Normal
46.1,27.23,Normal
46.07,27.2,Normal
46.03,27.21,Normal
46.03,27.22,Normal
46.03,27.21,Normal
46.03,27.23,Normal
46.03,27.23,Normal
46.03,27.24,Normal
46.03,27.24,Normal
46.1,27.25,Normal
46.07,27.23,Normal
46.07,27.25,Normal
46.1,27.23,Normal
46.1,27.24,Normal
46.1,27.23,Normal
46.1,27.23,Normal
46.13,27.23,Normal
46.16,27.24,Normal
46.16,27.24,Normal
46.16,27.24,Normal
46.13,27.24,Normal
46.1,27.24,Normal
46.1,27.24,Normal
46.16,27.25,Normal
46.16,27.26,Normal
46.16,27.26,Normal
46.16,27.25,Normal
46.16,27.26,Normal
46.16,27.26,Normal
46.16,27.26,Normal
46.2,27.26,Normal
46.16,27.25,Normal
46.16,27.26,Normal
46.16,27.26,Normal
46.16,27.25,Normal
46.16,27.25,Normal
46.16,27.26,Normal
46.16,27.26,Normal
46.16,27.26,Normal
46.2,27.26,Normal
46.16,27.26,Normal
46.16,27.26,Normal
46.16,27.27,Normal
46.16,27.27,Normal
46.2,27.27,Normal
46.23,27.26,Normal
46.3,27.26,Normal
46.3,27.26,Normal
46.3,27.25,Normal
46.3,27.26,Normal
46.3,27.28,Normal
46.33,27.27,Normal
46.36,27.27,Normal
46.36,27.27,Normal
46.39,27.26,Normal
46.43,27.26,Normal
46.39,27.26,Normal
46.43,27.27,Normal
46.39,27.27,Normal
46.36,27.27,Normal
46.36,27.27,Normal
46.36,27.27,Normal
46.36,27.27,Normal
46.36,27.29,Normal
46.36,27.28,Normal
46.36,27.29,Normal
46.39,27.29,Normal
46.39,27.29,Normal
46.43,27.29,Normal
46.43,27.29,Normal
46.39,27.3,Normal
46.39,27.3,Normal
46.39,27.3,Normal
46.43,27.3,Normal
46.43,27.29,Normal
46.43,27.3,Normal
46.43,27.3,Normal
46.39,27.3,Normal
46.36,27.31,Normal
46.33,27.31,Normal
46.3,27.31,Normal
46.3,27.31,Normal
46.26,27.31,Normal
46.26,27.32,Normal
46.26,27.32,Normal
46.3,27.32,Normal
46.3,27.32,Normal
46.3,27.32,Normal
46.33,27.32,Normal
46.33,27.32,Normal
46.36,27.31,Normal
46.36,27.31,Normal
46.36,27.31,Normal
46.36,27.31,Normal
46.39,27.31,Normal
46.43,27.32,Normal
46.43,27.31,Normal
46.43,27.32,Normal
46.43,27.32,Normal
46.39,27.32,Normal
46.39,27.31,Normal
46.36,27.31,Normal
46.39,27.33,Normal
46.39,27.33,Normal
46.43,27.33,Normal
46.43,27.33,Normal
46.43,27.33,Normal
46.43,27.34,Normal
46.46,27.33,Normal
46.43,27.33,Normal
46.46,27.33,Normal
46.46,27.34,Normal
46.43,27.33,Normal
46.43,27.34,Normal
46.46,27.34,Normal
46.43,27.34,Normal
46.43,27.34,Normal
46.43,27.34,Normal
46.43,27.34,Normal
46.46,27.33,Normal
46.49,27.34,Normal
46.49,27.34,Normal
46.49,27.34,Normal
46.46,27.36,Normal
46.46,27.35,Normal
46.43,27.36,Normal
46.43,27.37,Normal
46.36,27.37,Normal
46.36,27.37,Normal
46.33,27.37,Normal
46.33,27.38,Normal
46.36,27.38,Normal
46.33,27.37,Normal
46.3,27.38,Normal
46.33,27.38,Normal
46.33,27.38,Normal
46.33,27.36,Normal
46.33,27.38,Normal
46.33,27.38,Normal
46.33,27.38,Normal
46.33,27.38,Normal
46.3,27.39,Normal
46.3,27.38,Normal
46.3,27.39,Normal
46.33,27.39,Normal
46.3,27.39,Normal
46.3,27.39,Normal
46.36,27.39,Normal
46.36,27.39,Normal
46.36,27.39,Normal
46.36,27.4,Normal
46.36,27.41,Normal
46.36,27.4,Normal
46.33,27.41,Normal
46.33,27.39,Normal
46.33,27.39,Normal
46.33,27.4,Normal
46.36,27.4,Normal
46.36,27.39,Normal
46.36,27.39,Normal
46.36,27.4,Normal
46.36,27.41,Normal
46.36,27.41,Normal
46.33,27.4,Normal
46.33,27.41,Normal
46.33,27.41,Normal
46.33,27.41,Normal
46.3,27.43,Normal
46.3,27.42,Normal
46.36,27.41,Normal
46.36,27.42,Normal
46.39,27.41,Normal
46.56,27.08,Normal
46.62,27.07,Normal
46.46,27.06,Normal
46.36,27.04,Normal
46.16,27.02,Normal
46.16,27.02,Normal
46.3,27.01,Normal
46.26,27,Normal
46.16,26.99,Normal
46.23,26.97,Normal
46.36,26.98,Normal
46.62,26.98,Normal
46.66,26.99,Normal
46.52,26.99,Normal
46.43,26.98,Normal
46.66,26.99,Normal
46.75,27,Normal
46.66,26.98,Normal
46.56,26.95,Normal
46.56,26.94,Normal
46.62,26.95,Normal
46.62,26.96,Normal
46.72,26.97,Normal
46.62,26.96,Normal
46.59,26.97,Normal
46.66,26.97,Normal
46.62,26.96,Normal
46.52,26.95,Normal
46.46,26.96,Normal
46.39,26.95,Normal
46.3,26.93,Normal
46.36,26.93,Normal
46.43,26.94,Normal
46.36,26.92,Normal
46.36,26.91,Normal
46.23,26.9,Normal
46.3,26.91,Normal
46.46,26.91,Normal
46.49,26.91,Normal
46.43,26.91,Normal
46.36,26.91,Normal
46.56,26.91,Normal
46.49,26.9,Normal
46.3,26.91,Normal
46.23,26.92,Normal
46.26,26.91,Normal
46.16,26.9,Normal
45.9,26.87,Normal
46.3,26.89,Normal
46.26,26.9,Normal
46.3,26.89,Normal
46.36,26.89,Normal
46.46,26.89,Normal
46.39,26.88,Normal
46.33,26.89,Normal
46.33,26.88,Normal
46.49,26.89,Normal
46.39,26.88,Normal
46.3,26.88,Normal
46.3,26.89,Normal
46.3,26.89,Normal
46.3,26.89,Normal
46.23,26.85,Normal
46.3,26.87,Normal
46.3,26.88,Normal
46.13,26.85,Normal
46.36,26.86,Normal
46.33,26.87,Normal
46.3,26.86,Normal
46.07,26.84,Normal
46.03,26.85,Normal
45.93,26.83,Normal
45.97,26.82,Normal
46.16,26.83,Normal
46.3,26.83,Normal
46.3,26.83,Normal
46.36,26.83,Normal
46.36,26.81,Normal
46.43,26.82,Normal
46.36,26.82,Normal
46.39,26.82,Normal
46.36,26.81,Normal
46.2,26.8,Normal
46.1,26.81,Normal
46.2,26.8,Normal
46.13,26.81,Normal
46.36,26.83,Normal
46.43,26.83,Normal
46.39,26.83,Normal
46.49,26.84,Normal
46.56,26.83,Normal
46.36,26.83,Normal
46.13,26.81,Normal
45.97,26.8,Normal
45.84,26.81,Normal
45.87,26.82,Normal
45.97,26.8,Normal
45.97,26.78,Normal
46.2,26.78,Normal
46.03,26.78,Normal
46.16,26.78,Normal
46.3,26.79,Normal
46.3,26.78,Normal
46.16,26.79,Normal
46.2,26.81,Normal
46.16,26.79,Normal
46.2,26.81,Normal
46.23,26.8,Normal
46.16,26.8,Normal
46.2,26.82,Normal
46.07,26.81,Normal
46,26.79,Normal
45.93,26.79,Normal
46.03,26.78,Normal
46.07,26.78,Normal
45.93,26.76,Normal
45.84,26.73,Normal
46.03,26.75,Normal
46.07,26.76,Normal
46,26.75,Normal
45.9,26.73,Normal
46.03,26.73,Normal
46.1,26.73,Normal
45.97,26.73,Normal
45.93,26.71,Normal
45.9,26.71,Normal
46.1,26.72,Normal
46,26.73,Normal
46.1,26.73,Normal
45.97,26.72,Normal
45.97,26.72,Normal
46.1,26.74,Normal
46.1,26.71,Normal
45.97,26.71,Normal
45.9,26.72,Normal
46.07,26.72,Normal
46.3,26.73,Normal
46.23,26.75,Normal
46.2,26.75,Normal
46.1,26.74,Normal
45.9,26.71,Normal
45.87,26.69,Normal
45.93,26.69,Normal
46.07,26.69,Normal
46.07,26.68,Normal
46.1,26.7,Normal
46.1,26.71,Normal
46.03,26.69,Normal
45.97,26.7,Normal
45.87,26.69,Normal
45.84,26.68,Normal
45.77,26.68,Normal
45.87,26.67,Normal
45.84,26.67,Normal
45.84,26.69,Normal
45.93,26.69,Normal
46.03,26.68,Normal
46.03,26.68,Normal
45.97,26.67,Normal
46.03,26.65,Normal
45.97,26.66,Normal
46.07,26.64,Normal
46.1,26.65,Normal
46.03,26.69,Normal
46,26.69,Normal
46.03,26.68,Normal
45.9,26.67,Normal
45.67,26.67,Normal
45.8,26.67,Normal
45.8,26.67,Normal
45.84,26.69,Normal
45.77,26.67,Normal
45.9,26.67,Normal
45.93,26.67,Normal
45.9,26.65,Normal
45.84,26.66,Normal
45.93,26.65,Normal
45.97,26.65,Normal
46.23,26.65,Normal
46.23,26.67,Normal
46.03,26.66,Normal
45.93,26.64,Normal
45.64,26.63,Normal
45.77,26.64,Normal
45.9,26.64,Normal
45.84,26.63,Normal
45.87,26.65,Normal
46.03,26.65,Normal
46.1,26.65,Normal
46.03,26.65,Normal
46.1,26.65,Normal
46.23,26.65,Normal
46.33,26.67,Normal
46.49,26.65,Normal
46.72,26.67,Normal
46.69,26.67,Normal
46.43,26.67,Normal
46.36,26.67,Normal
46.1,26.64,Normal
46.2,26.65,Normal
46.3,26.66,Normal
46.23,26.65,Normal
46.46,26.66,Normal
46.72,26.63,Normal
46.82,26.63,Normal
47.21,26.64,Normal
47.38,26.65,Normal
47.34,26.67,Normal
47.41,26.65,Normal
47.02,26.65,Normal
47.21,26.67,Normal
47.73,26.65,Normal
47.86,26.65,Normal
47.6,26.69,Normal
47.41,26.69,Normal
47.15,26.71,Normal
46.62,26.71,Normal
46.3,26.72,Normal
46.23,26.75,Normal
46.1,26.75,Normal
46.03,26.76,Normal
45.77,26.77,Normal
45.51,26.78,Normal
45.37,26.79,Normal
45.31,26.8,Normal
45.24,26.82,Normal
45.24,26.83,Normal
45.28,26.85,Normal
45.31,26.87,Normal
45.28,26.86,Normal
45.34,26.87,Normal
45.41,26.88,Normal
45.44,26.88,Normal
45.44,26.91,Normal
45.44,26.91,Normal
45.44,26.9,Normal
45.41,26.92,Normal
45.41,26.93,Normal
45.41,26.95,Normal
45.44,26.95,Normal
45.37,26.96,Normal
45.41,26.97,Normal
45.44,26.99,Normal
45.51,26.99,Normal
45.51,27,Normal
45.51,27.02,Normal
45.51,27.03,Normal
45.47,27.04,Normal
45.47,27.05,Normal
45.44,27.05,Normal
45.47,27.06,Normal
45.51,27.07,Normal
45.54,27.07,Normal
45.57,27.08,Normal
45.6,27.09,Normal
45.64,27.1,Normal
45.67,27.11,Normal
45.67,27.1,Normal
45.64,27.13,Normal
45.67,27.13,Normal
45.7,27.14,Normal
45.7,27.15,Normal
45.7,27.16,Normal
45.67,27.16,Normal
45.67,27.17,Normal
45.64,27.19,Normal
45.64,27.19,Normal
45.6,27.19,Normal
45.6,27.19,Normal
45.6,27.2,Normal
45.64,27.21,Normal
45.6,27.2,Normal
45.64,27.21,Normal
45.67,27.22,Normal
45.7,27.22,Normal
45.7,27.23,Normal
45.7,27.24,Normal
45.7,27.24,Normal
45.7,27.25,Normal
45.7,27.26,Normal
45.7,27.26,Normal
45.7,27.27,Normal
45.7,27.27,Normal
45.7,27.28,Normal
45.7,27.29,Normal
45.67,27.28,Normal
45.67,27.29,Normal
45.7,27.29,Normal
45.77,27.3,Normal
45.8,27.29,Normal
45.87,27.31,Normal
45.9,27.31,Normal
45.9,27.31,Normal
45.9,27.31,Normal
45.93,27.31,Normal
45.93,27.31,Normal
45.97,27.31,Normal
46,27.33,Normal
45.97,27.33,Normal
45.97,27.34,Normal
46,27.34,Normal
46.03,27.35,Normal
46.1,27.33,Normal
46.16,27.35,Normal
46.23,27.35,Normal
46.23,27.35,Normal
46.23,27.36,Normal
46.2,27.37,Normal
