Humidity,Temperature,Label
44.91,28.7,Normal
44.88,28.71,Normal
44.85,28.7,Normal
44.75,28.69,Normal
44.71,28.69,Normal
44.75,28.69,Normal
44.78,28.69,Normal
44.85,28.7,Normal
44.85,28.7,Normal
44.88,28.7,Normal
44.81,28.69,Normal
44.78,28.71,Normal
44.75,28.7,Normal
44.75,28.7,Normal
44.78,28.7,Normal
44.75,28.69,Normal
44.78,28.71,Normal
44.78,28.7,Normal
44.71,28.71,Normal
44.65,28.69,Normal
44.52,28.67,Normal
44.48,28.65,Normal
44.48,28.63,Normal
44.52,28.63,Normal
44.52,28.63,Normal
44.55,28.62,Normal
44.58,28.62,Normal
44.68,28.61,Normal
44.71,28.61,Normal
44.78,28.6,Normal
44.88,28.6,Normal
44.88,28.6,Normal
44.88,28.62,Normal
44.85,28.63,Normal
44.88,28.61,Normal
45.04,28.61,Normal
45.01,28.6,Normal
44.78,28.57,Normal
44.71,28.54,Normal
44.78,28.53,Normal
44.71,28.54,Normal
44.75,28.54,Normal
44.71,28.54,Normal
44.71,28.54,Normal
44.61,28.53,Normal
44.58,28.51,Normal
44.58,28.51,Normal
44.58,28.5,Normal
44.58,28.5,Normal
44.58,28.48,Normal
44.58,28.5,Normal
44.52,28.47,Normal
44.52,28.47,Normal
44.48,28.44,Normal
44.48,28.43,Normal
44.45,28.43,Normal
44.45,28.44,Normal
44.42,28.43,Normal
44.42,28.43,Normal
44.38,28.43,Normal
44.35,28.43,Normal
44.35,28.41,Normal
44.35,28.41,Normal
44.35,28.39,Normal
44.35,28.41,Normal
44.35,28.41,Normal
44.32,28.4,Normal
44.32,28.35,Normal
44.35,28.36,Normal
44.38,28.35,Normal
44.38,28.37,Normal
44.35,28.38,Normal
44.35,28.38,Normal
44.32,28.36,Normal
44.28,28.35,Normal
44.25,28.35,Normal
44.22,28.34,Normal
44.22,28.34,Normal
44.18,28.34,Normal
44.18,28.31,Normal
44.18,28.32,Normal
44.18,28.32,Normal
44.18,28.31,Normal
44.18,28.3,Normal
44.15,28.31,Normal
44.18,28.3,Normal
44.18,28.3,Normal
44.18,28.29,Normal
44.18,28.27,Normal
44.22,28.28,Normal
44.22,28.28,Normal
44.18,28.29,Normal
44.15,28.27,Normal
44.12,28.25,Normal
44.15,28.23,Normal
44.15,28.22,Normal
44.18,28.2,Normal
44.18,28.23,Normal
44.12,28.22,Normal
44.08,28.21,Normal
44.08,28.21,Normal
44.08,28.21,Normal
44.08,28.22,Normal
44.05,28.22,Normal
44.08,28.2,Normal
44.08,28.21,Normal
44.08,28.22,Normal
44.08,28.23,Normal
44.05,28.23,Normal
44.05,28.25,Normal
44.05,28.24,Normal
44.05,28.24,Normal
44.02,28.23,Normal
43.98,28.21,Normal
43.98,28.23,Normal
43.95,28.24,Normal
43.92,28.23,Normal
43.88,28.23,Normal
43.88,28.23,Normal
43.88,28.22,Normal
43.85,28.21,Normal
43.85,28.21,Normal
43.88,28.21,Normal
43.88,28.18,Normal
43.92,28.17,Normal
43.92,28.16,Normal
43.98,28.15,Normal
43.98,28.14,Normal
43.98,28.12,Normal
43.98,28.13,Normal
43.98,28.13,Normal
43.98,28.13,Normal
43.95,28.14,Normal
43.92,28.15,Normal
43.88,28.14,Normal
43.88,28.13,Normal
43.88,28.15,Normal
43.85,28.13,Normal
43.85,28.13,Normal
43.85,28.13,Normal
43.85,28.14,Normal
43.85,28.15,Normal
43.79,28.15,Normal
43.79,28.13,Normal
43.85,28.14,Normal
43.82,28.15,Normal
43.82,28.13,Normal
43.82,28.11,Normal
43.79,28.13,Normal
43.79,28.14,Normal
43.79,28.13,Normal
43.79,28.12,Normal
43.79,28.13,Normal
43.72,28.13,Normal
43.72,28.13,Normal
43.72,28.12,Normal
43.72,28.13,Normal
43.69,28.11,Normal
43.69,28.11,Normal
43.69,28.09,Normal
43.72,28.1,Normal
43.72,28.11,Normal
43.65,28.09,Normal
43.69,28.1,Normal
43.72,28.11,Normal
43.72,28.1,Normal
43.72,28.11,Normal
43.69,28.11,Normal
43.69,28.1,Normal
43.69,28.11,Normal
43.65,28.1,Normal
43.65,28.11,Normal
43.62,28.09,Normal
43.62,28.1,Normal
43.59,28.12,Normal
43.59,28.1,Normal
43.59,28.11,Normal
43.59,28.1,Normal
43.59,28.09,Normal
46,28.14,Normal
45.7,28.18,Normal
44.98,28.17,Normal
44.38,28.15,Normal
44.12,28.15,Normal
44.05,28.17,Normal
43.92,28.16,Normal
43.85,28.16,Normal
43.85,28.17,Normal
43.85,28.16,Normal
43.82,28.15,Normal
43.79,28.13,Normal
43.79,28.13,Normal
43.85,28.11,Normal
43.92,28.11,Normal
43.92,28.09,Normal
43.95,28.09,Normal
43.98,28.09,Normal
43.95,28.09,Normal
43.92,28.07,Normal
43.92,28.1,Normal
43.88,28.1,Normal
43.85,28.11,Normal
43.88,28.1,Normal
43.85,28.08,Normal
43.85,28.07,Normal
43.85,28.05,Normal
43.88,28.04,Normal
43.92,28.04,Normal
43.92,28.02,Normal
43.85,28.02,Normal
43.85,28.03,Normal
43.82,28.03,Normal
43.85,28.03,Normal
43.79,28.03,Normal
43.79,28,Normal
43.79,28.01,Normal
43.79,28.02,Normal
43.79,28.01,Normal
43.79,27.99,Normal
43.79,28,Normal
43.79,27.99,Normal
43.75,28.01,Normal
43.75,28.02,Normal
43.72,28.04,Normal
43.72,28.03,Normal
43.65,28.02,Normal
43.65,28.01,Normal
43.65,28.01,Normal
43.65,28.01,Normal
43.65,27.99,Normal
43.65,27.99,Normal
43.62,27.98,Normal
43.65,27.98,Normal
43.62,27.97,Normal
43.59,27.98,Normal
43.65,27.96,Normal
43.62,27.95,Normal
43.65,27.93,Normal
43.65,27.95,Normal
43.65,27.94,Normal
43.65,27.94,Normal
43.65,27.93,Normal
43.59,27.93,Normal
43.52,27.88,Normal
43.55,27.87,Normal
43.62,27.85,Normal
43.69,27.82,Normal
43.82,27.82,Normal
43.98,27.81,Normal
44.08,27.79,Normal
44.32,27.79,Normal
44.45,27.78,Normal
44.55,27.77,Normal
44.55,27.77,Normal
44.55,27.77,Normal
44.58,27.78,Normal
44.55,27.77,Normal
44.65,27.76,Normal
44.68,27.74,Normal
44.68,27.77,Normal
44.68,27.79,Normal
44.78,27.83,Normal
44.75,27.87,Normal
44.71,27.89,Normal
44.75,27.9,Normal
44.52,27.89,Normal
44.42,27.88,Normal
44.35,27.88,Normal
44.32,27.85,Normal
44.28,27.87,Normal
44.25,27.89,Normal
44.22,27.91,Normal
44.18,27.92,Normal
44.22,27.94,Normal
44.18,27.96,Normal
44.05,27.95,Normal
43.98,27.92,Normal
43.98,27.91,Normal
43.98,27.91,Normal
43.95,27.9,Normal
43.95,27.91,Normal
43.98,27.91,Normal
43.95,27.93,Normal
43.92,27.92,Normal
43.92,27.91,Normal
43.92,27.92,Normal
43.92,27.92,Normal
43.85,27.93,Normal
43.85,27.91,Normal
43.85,27.91,Normal
43.88,27.92,Normal
43.82,27.93,Normal
43.79,27.93,Normal
43.79,27.92,Normal
43.72,27.92,Normal
43.72,27.94,Normal
43.72,27.94,Normal
43.69,27.95,Normal
43.69,27.94,Normal
43.65,27.92,Normal
43.65,27.92,Normal
43.65,27.91,Normal
43.65,27.91,Normal
43.65,27.93,Normal
43.62,27.94,Normal
43.59,27.92,Normal
43.59,27.93,Normal
43.55,27.92,Normal
43.52,27.93,Normal
43.55,27.94,Normal
43.52,27.93,Normal
43.52,27.92,Normal
43.52,27.93,Normal
43.49,27.93,Normal
43.45,27.92,Normal
43.45,27.92,Normal
43.45,27.93,Normal
43.49,27.94,Normal
43.45,27.92,Normal
43.45,27.93,Normal
43.45,27.93,Normal
43.45,27.93,Normal
43.45,27.92,Normal
43.45,27.92,Normal
43.49,27.94,Normal
43.49,27.96,Normal
43.39,27.97,Normal
43.45,28.01,Normal
43.62,28.03,Normal
43.92,28.05,Normal
43.98,28.05,Normal
43.88,28.06,Normal
43.69,28.06,Normal
43.59,28.07,Normal
43.45,28.07,Normal
43.32,28.08,Normal
43.22,28.07,Normal
43.12,28.05,Normal
43.15,28.03,Normal
43.19,28.02,Normal
43.19,28.02,Normal
43.19,28.02,Normal
43.25,28.01,Normal
43.29,28.01,Normal
43.32,28.01,Normal
43.29,28.01,Normal
43.25,27.99,Normal
43.25,27.98,Normal
43.25,27.98,Normal
43.29,27.99,Normal
43.25,27.97,Normal
43.25,27.99,Normal
43.22,27.99,Normal
43.12,27.98,Normal
43.12,27.96,Normal
43.15,27.95,Normal
43.12,27.95,Normal
43.15,27.93,Normal
43.15,27.93,Normal
43.19,27.93,Normal
43.19,27.9,Normal
43.19,27.9,Normal
43.19,27.91,Normal
43.19,27.91,Normal
43.19,27.9,Normal
43.15,27.89,Normal
43.19,27.89,Normal
43.15,27.89,Normal
43.15,27.9,Normal
43.12,27.88,Normal
43.09,27.88,Normal
43.12,27.89,Normal
43.05,27.9,Normal
43.02,27.89,Normal
43.02,27.89,Normal
43.02,27.86,Normal
43.02,27.86,Normal
43.02,27.87,Normal
43.05,27.86,Normal
43.05,27.85,Normal
43.02,27.86,Normal
43.05,27.86,Normal
42.99,27.86,Normal
42.99,27.85,Normal
43.02,27.85,Normal
42.99,27.85,Normal
42.99,27.85,Normal
42.95,27.86,Normal
42.95,27.84,Normal
42.92,27.85,Normal
42.92,27.86,Normal
42.92,27.85,Normal
42.85,27.85,Normal
42.89,27.86,Normal
42.85,27.83,Normal
42.89,27.83,Normal
42.89,27.83,Normal
42.92,27.85,Normal
42.92,27.84,Normal
42.92,27.84,Normal
42.92,27.83,Normal
42.89,27.84,Normal
42.89,27.83,Normal
42.92,27.82,Normal
42.92,27.8,Normal
42.92,27.8,Normal
42.89,27.81,Normal
42.85,27.79,Normal
42.85,27.79,Normal
42.85,27.79,Normal
42.85,27.8,Normal
42.82,27.78,Normal
42.85,27.79,Normal
42.79,27.82,Normal
42.75,27.81,Normal
42.79,27.8,Normal
42.79,27.81,Normal
42.79,27.79,Normal
42.82,27.79,Normal
42.85,27.79,Normal
42.79,27.8,Normal
42.75,27.8,Normal
42.79,27.8,Normal
42.75,27.8,Normal
42.72,27.79,Normal
42.72,27.79,Normal
42.72,27.79,Normal
42.72,27.79,Normal
42.72,27.77,Normal
42.72,27.76,Normal
42.72,27.76,Normal
42.72,27.75,Normal
42.72,27.76,Normal
42.72,27.77,Normal
42.72,27.76,Normal
42.69,27.75,Normal
42.69,27.74,Normal
42.72,27.76,Normal
42.72,27.76,Normal
42.72,27.76,Normal
42.72,27.76,Normal
42.72,27.75,Normal
42.72,27.77,Normal
42.65,27.77,Normal
42.65,27.75,Normal
42.65,27.75,Normal
42.65,27.75,Normal
42.62,27.73,Normal
42.62,27.73,Normal
42.62,27.74,Normal
42.65,27.73,Normal
42.65,27.73,Normal
42.69,27.74,Normal
42.62,27.75,Normal
42.65,27.73,Normal
42.62,27.74,Normal
42.62,27.72,Normal
42.62,27.71,Normal
42.58,27.71,Normal
42.58,27.71,Normal
42.65,27.72,Normal
42.62,27.72,Normal
42.58,27.72,Normal
42.58,27.73,Normal
42.58,27.71,Normal
42.55,27.71,Normal
42.55,27.7,Normal
42.55,27.71,Normal
42.55,27.71,Normal
42.52,27.72,Normal
42.52,27.7,Normal
42.52,27.7,Normal
42.52,27.71,Normal
42.52,27.69,Normal
42.58,27.71,Normal
42.55,27.71,Normal
42.55,27.7,Normal
42.52,27.69,Normal
42.48,27.69,Normal
42.52,27.69,Normal
42.52,27.69,Normal
42.55,27.7,Normal
42.55,27.7,Normal
42.52,27.68,Normal
42.52,27.68,Normal
42.52,27.68,Normal
42.52,27.69,Normal
42.45,27.68,Normal
42.45,27.71,Normal
42.45,27.7,Normal
42.42,27.67,Normal
42.38,27.68,Normal
42.42,27.66,Normal
42.42,27.67,Normal
42.45,27.68,Normal
42.45,27.65,Normal
42.48,27.67,Normal
42.48,27.68,Normal
42.52,27.66,Normal
42.52,27.68,Normal
42.52,27.68,Normal
42.45,27.66,Normal
42.42,27.66,Normal
42.45,27.64,Normal
42.45,27.63,Normal
42.45,27.64,Normal
42.45,27.61,Normal
42.45,27.64,Normal
42.45,27.64,Normal
42.42,27.64,Normal
42.45,27.65,Normal
42.38,27.64,Normal
42.38,27.66,Normal
42.38,27.66,Normal
42.35,27.66,Normal
42.35,27.65,Normal
42.38,27.67,Normal
42.38,27.69,Normal
42.38,27.68,Normal
42.32,27.67,Normal
42.28,27.67,Normal
42.32,27.67,Normal
42.28,27.66,Normal
42.28,27.63,Normal
42.32,27.64,Normal
42.35,27.62,Normal
42.35,27.63,Normal
42.35,27.65,Normal
42.32,27.66,Normal
42.32,27.65,Normal
42.28,27.63,Normal
42.25,27.63,Normal
42.25,27.64,Normal
42.25,27.63,Normal
42.25,27.66,Normal
42.25,27.66,Normal
42.25,27.65,Normal
42.25,27.63,Normal
42.25,27.62,Normal
42.25,27.61,Normal
42.32,27.61,Normal
42.28,27.62,Normal
42.28,27.63,Normal
42.25,27.63,Normal
42.22,27.61,Normal
42.25,27.61,Normal
42.25,27.62,Normal
42.25,27.61,Normal
42.25,27.61,Normal
42.22,27.61,Normal
42.25,27.63,Normal
42.18,27.62,Normal
42.25,27.61,Normal
42.25,27.6,Normal
42.25,27.59,Normal
42.32,27.6,Normal
42.25,27.6,Normal
42.25,27.62,Normal
42.25,27.62,Normal
42.22,27.6,Normal
42.25,27.6,Normal
42.18,27.61,Normal
42.18,27.61,Normal
42.18,27.61,Normal
42.15,27.61,Normal
42.22,27.6,Normal
42.15,27.59,Normal
42.12,27.59,Normal
42.15,27.58,Normal
42.15,27.59,Normal
42.12,27.59,Normal
42.12,27.59,Normal
42.15,27.59,Normal
42.15,27.6,Normal
42.12,27.59,Normal
42.15,27.58,Normal
42.15,27.57,Normal
42.18,27.57,Normal
42.18,27.57,Normal
42.15,27.57,Normal
42.15,27.56,Normal
42.18,27.55,Normal
42.15,27.56,Normal
42.18,27.57,Normal
42.12,27.55,Normal
42.15,27.57,Normal
42.12,27.56,Normal
42.15,27.56,Normal
42.12,27.55,Normal
42.12,27.54,Normal
42.12,27.55,Normal
42.12,27.53,Normal
42.12,27.53,Normal
42.12,27.52,Normal
42.12,27.53,Normal
42.12,27.53,Normal
42.12,27.54,Normal
42.12,27.55,Normal
42.15,27.53,Normal
42.15,27.55,Normal
42.12,27.54,Normal
42.12,27.54,Normal
42.05,27.53,Normal
41.98,27.52,Normal
41.98,27.51,Normal
41.91,27.49,Normal
41.88,27.47,Normal
41.98,27.45,Normal
42.28,27.43,Normal
42.38,27.42,Normal
42.48,27.39,Normal
42.58,27.4,Normal
42.58,27.39,Normal
42.65,27.38,Normal
42.69,27.35,Normal
42.69,27.33,Normal
42.75,27.3,Normal
42.79,27.29,Normal
42.85,27.27,Normal
42.99,27.26,Normal
43.02,27.24,Normal
43.02,27.23,Normal
43.02,27.23,Normal
43.05,27.18,Normal
43.05,27.15,Normal
43.12,27.13,Normal
43.19,27.1,Normal
43.29,27.09,Normal
43.35,27.07,Normal
43.35,27.07,Normal
43.39,27.08,Normal
43.35,27.07,Normal
43.35,27.06,Normal
43.39,27.06,Normal
43.35,27.06,Normal
43.32,27.05,Normal
43.32,27.05,Normal
43.35,27.05,Normal
43.32,27.05,Normal
43.32,27.03,Normal
43.32,27.03,Normal
43.25,27.01,Normal
43.25,27,Normal
43.32,26.97,Normal
43.32,26.96,Normal
43.39,26.96,Normal
43.42,26.94,Normal
43.39,26.94,Normal
43.39,26.94,Normal
43.45,26.94,Normal
43.42,26.94,Normal
43.45,26.93,Normal
43.45,26.91,Normal
43.52,26.91,Normal
43.52,26.91,Normal
43.45,26.91,Normal
43.45,26.91,Normal
43.45,26.91,Normal
43.42,26.92,Normal
43.45,26.95,Normal
43.39,26.96,Normal
43.32,26.98,Normal
43.32,26.99,Normal
43.29,27.01,Normal
43.29,27.01,Normal
43.25,27.03,Normal
43.22,27.05,Normal
43.19,27.07,Normal
43.19,27.08,Normal
43.09,27.09,Normal
43.05,27.08,Normal
43.02,27.08,Normal
43.02,27.09,Normal
42.99,27.11,Normal
42.99,27.13,Normal
42.92,27.13,Normal
42.92,27.15,Normal
42.85,27.17,Normal
42.82,27.17,Normal
42.79,27.15,Normal
42.79,27.16,Normal
42.75,27.15,Normal
42.79,27.16,Normal
42.79,27.17,Normal
42.79,27.17,Normal
42.75,27.17,Normal
42.79,27.19,Normal
42.72,27.18,Normal
42.65,27.19,Normal
42.62,27.19,Normal
42.58,27.19,Normal
42.58,27.19,Normal
42.55,27.18,Normal
42.58,27.18,Normal
42.55,27.19,Normal
42.58,27.21,Normal
42.55,27.2,Normal
42.55,27.19,Normal
42.55,27.21,Normal
42.55,27.2,Normal
42.58,27.2,Normal
42.58,27.22,Normal
42.55,27.23,Normal
42.52,27.23,Normal
42.48,27.22,Normal
42.48,27.25,Normal
42.45,27.26,Normal
42.38,27.26,Normal
42.38,27.25,Normal
42.38,27.24,Normal
42.35,27.26,Normal
42.32,27.25,Normal
42.32,27.24,Normal
42.32,27.25,Normal
42.32,27.27,Normal
42.35,27.25,Normal
42.42,27.24,Normal
42.52,27.25,Normal
42.58,27.24,Normal
42.65,27.26,Normal
42.69,27.26,Normal
42.75,27.27,Normal
42.82,27.29,Normal
42.89,27.3,Normal
42.92,27.31,Normal
43.02,27.32,Normal
43.05,27.34,Normal
43.05,27.35,Normal
43.02,27.36,Normal
42.99,27.38,Normal
42.89,27.39,Normal
42.85,27.41,Normal
42.82,27.42,Normal
42.82,27.43,Normal
42.85,27.45,Normal
42.85,27.45,Normal
42.92,27.48,Normal
42.92,27.49,Normal
42.92,27.49,Normal
42.92,27.51,Normal
42.92,27.51,Normal
42.92,27.52,Normal
42.92,27.53,Normal
42.92,27.54,Normal
42.92,27.54,Normal
42.92,27.55,Normal
42.95,27.56,Normal
42.99,27.56,Normal
42.99,27.58,Normal
42.95,27.59,Normal
42.95,27.59,Normal
42.92,27.6,Normal
42.89,27.61,Normal
42.89,27.61,Normal
42.92,27.62,Normal
42.92,27.62,Normal
42.92,27.63,Normal
42.92,27.65,Normal
42.92,27.64,Normal
42.92,27.65,Normal
42.92,27.65,Normal
42.92,27.65,Normal
42.89,27.66,Normal
42.92,27.67,Normal
42.89,27.68,Normal
42.89,27.69,Normal
42.85,27.67,Normal
42.85,27.69,Normal
42.85,27.69,Normal
42.85,27.69,Normal
42.85,27.7,Normal
42.85,27.7,Normal
42.82,27.71,Normal
42.82,27.71,Normal
42.79,27.71,Normal
42.82,27.73,Normal
42.79,27.73,Normal
42.79,27.73,Normal
42.79,27.73,Normal
42.79,27.74,Normal
42.75,27.75,Normal
42.72,27.76,Normal
42.69,27.77,Normal
42.65,27.77,Normal
42.65,27.77,Normal
42.79,27.77,Normal
42.79,27.77,Normal
42.85,27.79,Normal
42.85,27.78,Normal
42.92,27.78,Normal
42.95,27.77,Normal
42.95,27.78,Normal
42.99,27.78,Normal
42.99,27.78,Normal
43.02,27.78,Normal
43.02,27.77,Normal
42.99,27.77,Normal
42.92,27.75,Normal
42.82,27.75,Normal
42.75,27.73,Normal
42.75,27.73,Normal
42.75,27.74,Normal
42.79,27.75,Normal
42.82,27.75,Normal
42.85,27.76,Normal
42.85,27.77,Normal
42.85,27.76,Normal
42.85,27.77,Normal
42.85,27.77,Normal
42.82,27.78,Normal
42.85,27.78,Normal
42.85,27.78,Normal
42.79,27.79,Normal
42.79,27.79,Normal
42.79,27.79,Normal
42.79,27.79,Normal
42.75,27.79,Normal
42.79,27.79,Normal
42.75,27.78,Normal
42.79,27.79,Normal
42.79,27.79,Normal
42.79,27.78,Normal
42.79,27.77,Normal
42.85,27.77,Normal
42.85,27.78,Normal
42.85,27.77,Normal
42.89,27.77,Normal
42.89,27.77,Normal
42.85,27.77,Normal
42.85,27.77,Normal
42.89,27.78,Normal
42.92,27.77,Normal
42.95,27.77,Normal
42.92,27.76,Normal
42.89,27.76,Normal
42.85,27.75,Normal
42.89,27.74,Normal
42.92,27.76,Normal
42.99,27.75,Normal
42.99,27.76,Normal
43.02,27.77,Normal
43.05,27.77,Normal
43.09,27.77,Normal
43.09,27.77,Normal
43.12,27.79,Normal
43.12,27.79,Normal
43.15,27.8,Normal
43.25,27.81,Normal
43.52,27.79,Normal
43.69,27.81,Normal
43.72,27.79,Normal
43.69,27.79,Normal
43.72,27.81,Normal
43.72,27.8,Normal
43.69,27.81,Normal
43.72,27.81,Normal
43.79,27.82,Normal
43.75,27.81,Normal
43.79,27.81,Normal
43.79,27.8,Normal
43.79,27.81,Normal
43.79,27.81,Normal
43.75,27.82,Normal
43.72,27.81,Normal
43.65,27.82,Normal
43.65,27.82,Normal
43.65,27.81,Normal
43.62,27.82,Normal
43.59,27.81,Normal
43.52,27.82,Normal
43.52,27.82,Normal
43.52,27.83,Normal
43.52,27.83,Normal
43.52,27.83,Normal
43.52,27.83,Normal
43.52,27.83,Normal
43.45,27.81,Normal
43.42,27.81,Normal
43.39,27.82,Normal
43.39,27.82,Normal
43.39,27.82,Normal
43.42,27.82,Normal
43.42,27.81,Normal
43.45,27.83,Normal
43.45,27.83,Normal
43.45,27.83,Normal
43.45,27.83,Normal
43.39,27.82,Normal
43.39,27.83,Normal
43.39,27.83,Normal
43.39,27.83,Normal
43.39,27.83,Normal
43.35,27.83,Normal
43.39,27.83,Normal
43.39,27.82,Normal
43.35,27.82,Normal
43.32,27.79,Normal
43.32,27.77,Normal
43.35,27.77,Normal
43.42,27.75,Normal
43.42,27.75,Normal
43.45,27.75,Normal
43.52,27.74,Normal
43.52,27.75,Normal
43.55,27.73,Normal
43.59,27.71,Normal
43.59,27.73,Normal
43.59,27.71,Normal
43.59,27.69,Normal
43.52,27.68,Normal
43.52,27.67,Normal
43.49,27.67,Normal
43.45,27.66,Normal
43.42,27.64,Normal
43.39,27.63,Normal
43.39,27.6,Normal
43.39,27.6,Normal
43.35,27.6,Normal
43.32,27.6,Normal
43.32,27.59,Normal
43.29,27.56,Normal
43.32,27.57,Normal
43.29,27.56,Normal
43.29,27.55,Normal
43.25,27.54,Normal
43.25,27.55,Normal
43.25,27.55,Normal
43.19,27.53,Normal
43.19,27.53,Normal
43.15,27.52,Normal
43.15,27.52,Normal
43.15,27.51,Normal
43.12,27.5,Normal
43.12,27.49,Normal
43.12,27.48,Normal
43.12,27.48,Normal
43.09,27.48,Normal
43.05,27.48,Normal
43.02,27.49,Normal
43.05,27.48,Normal
42.99,27.47,Normal
43.05,27.45,Normal
43.02,27.44,Normal
43.05,27.44,Normal
43.05,27.44,Normal
43.05,27.45,Normal
43.05,27.46,Normal
42.99,27.46,Normal
42.95,27.46,Normal
42.95,27.44,Normal
42.95,27.44,Normal
42.95,27.43,Normal
43.02,27.43,Normal
43.12,27.42,Normal
43.19,27.43,Normal
43.25,27.44,Normal
43.25,27.45,Normal
43.32,27.45,Normal
43.39,27.47,Normal
43.49,27.47,Normal
43.49,27.47,Normal
43.52,27.48,Normal
43.52,27.49,Normal
43.52,27.5,Normal
43.52,27.52,Normal
43.45,27.53,Normal
43.39,27.55,Normal
43.35,27.55,Normal
43.35,27.57,Normal
43.39,27.58,Normal
43.42,27.57,Normal
43.42,27.58,Normal
43.42,27.59,Normal
43.45,27.6,Normal
43.45,27.59,Normal
43.52,27.61,Normal
43.52,27.62,Normal
43.52,27.63,Normal
43.52,27.63,Normal
43.52,27.63,Normal
43.52,27.65,Normal
43.52,27.66,Normal
43.52,27.65,Normal
43.52,27.66,Normal
43.52,27.66,Normal
43.52,27.66,Normal
43.55,27.68,Normal
43.52,27.68,Normal
43.55,27.67,Normal
43.52,27.68,Normal
43.52,27.69,Normal
43.49,27.68,Normal
43.52,27.69,Normal
43.49,27.69,Normal
43.49,27.7,Normal
43.49,27.7,Normal
43.45,27.71,Normal
43.45,27.72,Normal
43.45,27.72,Normal
43.45,27.73,Normal
43.45,27.72,Normal
43.39,27.72,Normal
43.39,27.73,Normal
43.39,27.73,Normal
43.39,27.74,Normal
43.42,27.73,Normal
43.42,27.74,Normal
43.42,27.73,Normal
43.39,27.75,Normal
43.39,27.74,Normal
43.39,27.75,Normal
43.39,27.75,Normal
43.39,27.76,Normal
43.39,27.76,Normal
43.35,27.76,Normal
43.39,27.76,Normal
43.39,27.77,Normal
43.39,27.75,Normal
43.39,27.77,Normal
43.39,27.77,Normal
43.35,27.77,Normal
43.39,27.78,Normal
43.35,27.77,Normal
43.35,27.77,Normal
43.35,27.77,Normal
43.35,27.78,Normal
43.35,27.78,Normal
43.32,27.78,Normal
43.32,27.79,Normal
43.35,27.79,Normal
43.35,27.78,Normal
43.32,27.8,Normal
43.32,27.79,Normal
43.32,27.79,Normal
43.32,27.79,Normal
43.32,27.79,Normal
43.32,27.79,Normal
43.32,27.79,Normal
43.32,27.8,Normal
43.32,27.81,Normal
43.32,27.8,Normal
43.32,27.8,Normal
43.32,27.8,Normal
43.32,27.81,Normal
43.32,27.81,Normal
43.32,27.81,Normal
43.32,27.81,Normal
43.32,27.81,Normal
43.32,27.81,Normal
43.29,27.81,Normal
43.29,27.81,Normal
43.29,27.81,Normal
43.29,27.81,Normal
43.29,27.81,Normal
43.29,27.82,Normal
43.29,27.82,Normal
43.25,27.83,Normal
43.29,27.82,Normal
43.32,27.82,Normal
43.32,27.83,Normal
43.32,27.82,Normal
43.32,27.81,Normal
43.25,27.83,Normal
43.29,27.81,Normal
43.29,27.83,Normal
43.29,27.82,Normal
43.29,27.82,Normal
43.25,27.82,Normal
43.25,27.83,Normal
43.25,27.83,Normal
43.29,27.83,Normal
43.29,27.83,Normal
43.29,27.83,Normal
43.29,27.84,Normal
43.29,27.83,Normal
43.25,27.84,Normal
43.25,27.84,Normal
43.25,27.83,Normal
43.29,27.83,Normal
43.35,27.83,Normal
43.45,27.83,Normal
43.49,27.83,Normal
43.49,27.82,Normal
43.45,27.82,Normal
43.45,27.81,Normal
43.42,27.81,Normal
43.45,27.82,Normal
43.49,27.82,Normal
43.69,27.82,Normal
43.79,27.83,Normal
43.85,27.83,Normal
43.92,27.83,Normal
43.95,27.83,Normal
43.98,27.84,Normal
44.02,27.83,Normal
44.05,27.82,Normal
43.92,27.83,Normal
43.82,27.82,Normal
43.79,27.81,Normal
43.75,27.81,Normal
43.82,27.82,Normal
43.85,27.83,Normal
43.88,27.83,Normal
44.05,27.83,Normal
44.12,27.83,Normal
44.15,27.83,Normal
44.18,27.83,Normal
44.25,27.83,Normal
44.32,27.83,Normal
44.35,27.83,Normal
44.38,27.83,Normal
44.38,27.83,Normal
44.38,27.83,Normal
44.38,27.82,Normal
44.38,27.82,Normal
44.38,27.82,Normal
44.42,27.83,Normal
44.45,27.84,Normal
44.48,27.82,Normal
44.55,27.82,Normal
44.55,27.83,Normal
44.55,27.83,Normal
44.58,27.83,Normal
44.52,27.83,Normal
44.52,27.83,Normal
44.55,27.83,Normal
44.58,27.81,Normal
44.58,27.81,Normal
44.61,27.81,Normal
44.58,27.82,Normal
44.61,27.81,Normal
44.61,27.82,Normal
44.65,27.81,Normal
44.65,27.81,Normal
44.65,27.81,Normal
44.65,27.8,Normal
44.65,27.8,Normal
44.65,27.81,Normal
44.68,27.81,Normal
44.68,27.81,Normal
44.65,27.8,Normal
44.65,27.8,Normal
44.61,27.8,Normal
44.55,27.8,Normal
44.52,27.8,Normal
44.58,27.8,Normal
44.58,27.8,Normal
44.52,27.8,Normal
44.55,27.8,Normal
44.65,27.79,Normal
44.61,27.78,Normal
44.61,27.79,Normal
44.55,27.78,Normal
44.52,27.77,Normal
44.52,27.76,Normal
44.48,27.76,Normal
44.45,27.76,Normal
44.45,27.77,Normal
44.48,27.77,Normal
44.45,27.78,Normal
44.45,27.79,Normal
44.48,27.81,Normal
44.45,27.81,Normal
44.42,27.81,Normal
44.42,27.81,Normal
44.38,27.8,Normal
