Index,ts,id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,local_orig,local_resp,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
998,1526757653.510495,52422,22,0,0,0,0,0,0,1,60,0,0,Anomaly
999,1526757653.518167,47889,22,2.992076,0,0,0,0,0,3,180,0,0,Anomaly
1000,1526757654.520262,51586,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1001,1526757654.520998,51876,22,2.99938,0,0,0,0,0,3,180,0,0,Anomaly
1002,1526757655.520404,33894,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1003,1526757655.522644,39122,22,2.997567,0,0,0,0,0,3,180,0,0,Anomaly
1004,1526757656.200267,39271,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1005,1526757656.520329,39461,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1006,1526757656.523944,55461,22,2.996231,0,0,0,0,0,3,180,0,0,Anomaly
1007,1526757657.520281,35151,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1008,1526757657.525517,43623,22,2.994635,0,0,0,0,0,3,180,0,0,Anomaly
1009,1526757658.520565,36147,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1010,1526757658.526682,59348,22,2.993478,0,0,0,0,0,3,180,0,0,Anomaly
1011,1526757659.520357,40837,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1012,1526757659.527824,59648,22,2.992306,0,0,0,0,0,3,180,0,0,Anomaly
1013,1526757660.200865,39283,59353,2.99922,0,0,0,0,0,3,180,0,0,Anomaly
1014,1526757660.520463,47889,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1015,1526757660.529218,42283,22,2.990943,0,0,0,0,0,3,180,0,0,Anomaly
1016,1526757661.530243,51876,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1017,1526757661.531138,39849,22,0.278338,0,0,0,0,0,1,60,1,40,Normal
1018,1526757662.530197,39122,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1019,1526757662.532393,57263,22,2.997819,0,0,0,0,0,3,180,0,0,Anomaly
1020,1526757663.530314,55461,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1021,1526757663.534012,37229,22,2.996183,0,0,0,0,0,3,180,0,0,Anomaly
1022,1526757664.530325,43623,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1023,1526757664.535715,33475,22,2.994469,0,0,0,0,0,3,180,0,0,Anomaly
1024,1526757593.270104,3,3,17.241631,448,0,0,0,0,8,672,0,0,Normal
1025,1526757665.530486,59348,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1026,1526757665.536745,41494,22,2.993398,0,0,0,0,0,3,180,0,0,Anomaly
1027,1526757666.530328,59648,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1028,1526757666.537926,33030,22,2.99217,0,0,0,0,0,3,180,0,0,Anomaly
1029,1526757667.210126,39283,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1030,1526757667.530098,42283,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1031,1526757667.540485,56927,22,0.263455,0,0,0,0,0,1,60,1,40,Normal
1032,1526757668.541984,44235,22,2.99808,0,0,0,0,0,3,180,0,0,Anomaly
1033,1526757669.540102,57263,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1034,1526757669.543703,53933,22,2.996528,0,0,0,0,0,3,180,0,0,Anomaly
1035,1526757670.540299,37229,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1036,1526757670.545123,56299,22,2.994947,0,0,0,0,0,3,180,0,0,Anomaly
1037,1526757615.953928,123,123,0.020835,48,48,0,0,0,1,76,1,76,Normal
1038,1526757671.211754,39295,59353,2.998343,0,0,0,0,0,3,180,0,0,Anomaly
1039,1526757671.540259,33475,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1040,1526757671.545453,48892,22,2.994644,0,0,0,0,0,3,180,0,0,Anomaly
1041,1526757672.540137,41494,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1042,1526757672.547818,55746,22,2.992251,0,0,0,0,0,3,180,0,0,Anomaly
1043,1526757673.540285,33030,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1044,1526757674,54742,22,2.991083,0,0,0,0,0,3,180,0,0,Anomaly
1045,1526757674.550624,53791,22,2.999544,0,0,0,0,0,3,180,0,0,Anomaly
1046,1526757675.550237,44235,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1047,1526757675.552509,58610,22,2.997612,0,0,0,0,0,3,180,0,0,Anomaly
1048,1526757676.550316,53933,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1049,1526757676.553762,59168,22,2.996399,0,0,0,0,0,3,180,0,0,Anomaly
1050,1526757677.550271,56299,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1051,1526757677.554297,33147,22,2.995875,0,0,0,0,0,3,180,0,0,Anomaly
1052,1526757678.220073,39295,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1053,1526757678.550463,48892,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1054,1526757678.556444,51234,22,2.99363,0,0,0,0,0,3,180,0,0,Anomaly
1055,1526757623.953896,123,123,0.011012,48,48,0,0,0,1,76,1,76,Normal
1056,1526757623.954076,123,123,0.013535,48,48,0,0,0,1,76,1,76,Normal
1057,1526757679.550267,55746,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1058,1526757679.557676,55355,22,2.992367,0,0,0,0,0,3,180,0,0,Anomaly
1059,1526757680.550056,54742,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1060,1526757680.559017,45493,22,2.991013,0,0,0,0,0,3,180,0,0,Anomaly
1061,1526757681.560133,53791,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1062,1526757681.560985,50518,22,2.999084,0,0,0,0,0,3,180,0,0,Anomaly
1063,1526757682.220705,39307,59353,2.99935,0,0,0,0,0,3,180,0,0,Anomaly
1064,1526757682.560057,58610,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1065,1526757682.562494,46796,22,2.997685,0,0,0,0,0,3,180,0,0,Anomaly
1066,1526757683.560195,59168,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1067,1526757683.563793,47314,22,2.996214,0,0,0,0,0,3,180,0,0,Anomaly
1068,1526757684.560166,33147,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1069,1526757684.565252,35951,22,2.994767,0,0,0,0,0,3,180,0,0,Anomaly
1070,1526757685.560086,51234,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1071,1526757685.566546,58585,22,2.993429,0,0,0,0,0,3,180,0,0,Anomaly
1072,1526757630.839153,3,1,0,0,0,0,0,0,1,88,0,0,Normal
1073,1526757686.560258,55355,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1074,1526757686.567764,54619,22,2.992221,0,0,0,0,0,3,180,0,0,Anomaly
1075,1526757687.560094,45493,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1076,1526757687.570374,42875,22,2.999758,0,0,0,0,0,3,180,0,0,Anomaly
1077,1526757688.570138,50518,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1078,1526757688.572293,42971,22,2.997751,0,0,0,0,0,3,180,0,0,Anomaly
1079,1526757689.229967,39307,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1080,1526757690,46796,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1081,1526757689.573527,44693,22,2.996452,0,0,0,0,0,3,180,0,0,Anomaly
1082,1526757690.569997,47314,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1083,1526757690.574941,44603,22,2.995017,0,0,0,0,0,3,180,0,0,Anomaly
1084,1526757692,35951,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1085,1526757691.576463,50810,22,2.993425,0,0,0,0,0,3,180,0,0,Anomaly
1086,1526757692.570079,58585,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1087,1526757692.577557,45180,22,2.992385,0,0,0,0,0,3,180,0,0,Anomaly
1088,1526757693.231664,39319,59353,2.998243,0,0,0,0,0,3,180,0,0,Anomaly
1089,1526757693.570184,54619,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1090,1526757694,34169,22,2.990977,0,0,0,0,0,3,180,0,0,Anomaly
1091,1526757694.579974,42875,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1092,1526757694.580685,43015,22,2.999308,0,0,0,0,0,3,180,0,0,Anomaly
1093,1526757695.580006,42971,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1094,1526757695.582271,51428,22,2.997819,0,0,0,0,0,3,180,0,0,Anomaly
1095,1526757696.580083,44693,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1096,1526757696.583687,39461,22,2.996259,0,0,0,0,0,3,180,0,0,Anomaly
1097,1526757697.580079,44603,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1098,1526757697.585255,57936,22,2.994664,0,0,0,0,0,3,180,0,0,Anomaly
1099,1526757698.580008,50810,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1100,1526757698.586474,38519,22,2.993416,0,0,0,0,0,3,180,0,0,Anomaly
1101,1526757699.580214,45180,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1102,1526757699.587704,42927,22,2.992137,0,0,0,0,0,3,180,0,0,Anomaly
1103,1526757700.239801,39319,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1104,1526757700.579988,34169,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1105,1526757700.590333,49843,22,2.999712,0,0,0,0,0,3,180,0,0,Anomaly
1106,1526757702,43015,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1107,1526757701.592149,38467,22,2.997805,0,0,0,0,0,3,180,0,0,Anomaly
1108,1526757702.589907,51428,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1109,1526757702.593517,46429,22,0.287555,0,0,0,0,0,1,60,1,40,Normal
1110,1526757703.589931,39461,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1111,1526757703.594819,54928,22,2.995067,0,0,0,0,0,3,180,0,0,Anomaly
1112,1526757704.242419,39331,59353,2.997409,0,0,0,0,0,3,180,0,0,Anomaly
1113,1526757704.590226,57936,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1114,1526757704.596302,56847,22,2.993515,0,0,0,0,0,3,180,0,0,Anomaly
1115,1526757705.589886,38519,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1116,1526757705.597227,34054,22,2.992654,0,0,0,0,0,3,180,0,0,Anomaly
1117,1526757706.590118,42927,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1118,1526757706.598735,41985,22,2.99102,0,0,0,0,0,3,180,0,0,Anomaly
1119,1526757707.599924,49843,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1120,1526757707.600224,33299,22,0.242293,0,0,0,0,0,1,60,1,40,Normal
1121,1526757708.599929,38467,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1122,1526757708.601891,37740,22,0.269524,0,0,0,0,0,1,60,1,40,Normal
1123,1526757709.602787,51050,22,2.997108,0,0,0,0,0,3,180,0,0,Anomaly
1124,1526757710.599932,54928,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1125,1526757710.604713,43957,22,2.995178,0,0,0,0,0,3,180,0,0,Anomaly
1126,1526757711.249822,39331,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1127,1526757711.599973,56847,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1128,1526757711.605898,53149,22,0.337538,0,0,0,0,0,1,60,1,40,Normal
1129,1526757712.600002,34054,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1130,1526757712.606132,41812,22,2.993973,0,0,0,0,0,3,180,0,0,Anomaly
1131,1526757657.953463,123,123,0.01427,48,48,0,0,0,1,76,1,76,Normal
1132,1526757713.599808,41985,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1133,1526757714,37454,22,2.991305,0,0,0,0,0,3,180,0,0,Anomaly
1134,1526757714.610075,37112,22,2.999734,0,0,0,0,0,3,180,0,0,Anomaly
1135,1526757715.253419,39343,59353,2.99638,0,0,0,0,0,3,180,0,0,Anomaly
1136,1526757715.611657,38425,22,2.998111,0,0,0,0,0,3,180,0,0,Anomaly
1137,1526757716.609992,51050,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1138,1526757716.613249,34686,22,2.996444,0,0,0,0,0,3,180,0,0,Anomaly
1139,1526757718,43957,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1140,1526757717.613641,46741,22,2.996118,0,0,0,0,0,3,180,0,0,Anomaly
1141,1526757718.614783,38394,22,2.994919,0,0,0,0,0,3,180,0,0,Anomaly
1142,1526757719.610051,41812,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1143,1526757719.617126,48002,22,2.992612,0,0,0,0,0,3,180,0,0,Anomaly
1144,1526757720.609849,37454,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1145,1526757720.618461,45292,22,2.991223,0,0,0,0,0,3,180,0,0,Anomaly
1146,1526757721.618811,38344,22,2.990888,0,0,0,0,0,3,180,0,0,Anomaly
1147,1526757722,37112,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1148,1526757722.259742,39343,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1149,1526757722.619822,38425,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1150,1526757722.622095,33840,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1151,1526757723.619744,34686,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1152,1526757723.623085,53194,22,2.996775,0,0,0,0,0,3,180,0,0,Anomaly
1153,1526757725,46741,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1154,1526757725,50346,22,2.99508,0,0,0,0,0,3,180,0,0,Anomaly
1155,1526757725.619762,38394,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1156,1526757725.625927,41864,22,2.99364,0,0,0,0,0,3,180,0,0,Anomaly
1157,1526757726,39355,59353,2.995314,0,0,0,0,0,3,180,0,0,Anomaly
1158,1526757726.619752,48002,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1159,1526757726.627187,43194,22,2.992403,0,0,0,0,0,3,180,0,0,Anomaly
1160,1526757727.619978,45292,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1161,1526757727.628553,52320,22,2.991053,0,0,0,0,0,3,180,0,0,Anomaly
1162,1526757728.619732,38344,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1163,1526757728.630121,34924,22,2.999741,0,0,0,0,0,3,180,0,0,Anomaly
1164,1526757729.631901,52862,22,0.302732,0,0,0,0,0,1,60,1,40,Normal
1165,1526757730.629731,53194,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1166,1526757730.633133,43175,22,2.996566,0,0,0,0,0,3,180,0,0,Anomaly
1167,1526757731.629667,50346,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1168,1526757731.634809,49579,22,2.994822,0,0,0,0,0,3,180,0,0,Anomaly
1169,1526757732.629771,41864,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1170,1526757732.634832,54735,22,2.994754,0,0,0,0,0,3,180,0,0,Anomaly
1171,1526757733.269594,39355,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1172,1526757733.629779,43194,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1173,1526757733.637355,50616,22,2.99218,0,0,0,0,0,3,180,0,0,Anomaly
1174,1526757734.629864,52320,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1175,1526757734.638588,50702,22,0.991133,0,0,0,0,0,2,120,0,0,Anomaly
1176,1526757735.639709,34924,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1177,1526757735.640559,38741,22,2.999104,0,0,0,0,0,3,180,0,0,Anomaly
1178,1526757736.641819,50451,22,2.997849,0,0,0,0,0,3,180,0,0,Anomaly
1179,1526757737.275297,39367,59353,2.994296,0,0,0,0,0,3,180,0,0,Anomaly
1180,1526757737.639824,43175,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1181,1526757737.643178,55794,22,2.996412,0,0,0,0,0,3,180,0,0,Anomaly
1182,1526757738.639753,49579,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1183,1526757738.644759,33062,22,2.994819,0,0,0,0,0,3,180,0,0,Anomaly
1184,1526757739.639936,54735,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1185,1526757739.644961,41931,22,0.269679,0,0,0,0,0,1,60,1,40,Normal
1186,1526757684.953329,123,123,0.011939,48,48,0,0,0,1,76,1,76,Normal
1187,1526757740.639679,50616,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1188,1526757740.647042,48615,22,2.992517,0,0,0,0,0,3,180,0,0,Anomaly
1189,1526757741.648303,53785,22,2.991198,0,0,0,0,0,3,180,0,0,Anomaly
1190,1526757742.649603,38741,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1191,1526757742.650038,44963,22,2.9996,0,0,0,0,0,3,180,0,0,Anomaly
1192,1526757743.649645,50451,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1193,1526757743.651766,36018,22,0.341593,0,0,0,0,0,1,60,1,40,Normal
1194,1526757744.279541,39367,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1195,1526757745,55794,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1196,1526757744.651828,41606,22,2.997686,0,0,0,0,0,3,180,0,0,Anomaly
1197,1526757745.649902,33062,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1198,1526757745.654643,38980,22,0.337515,0,0,0,0,0,1,60,1,40,Normal
1199,1526757746.655064,57161,22,2.994449,0,0,0,0,0,3,180,0,0,Anomaly
1200,1526757691.953282,123,123,0.009107,48,48,0,0,0,1,76,1,76,Normal
1201,1526757747.649839,48615,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1202,1526757747.656993,46106,22,2.992544,0,0,0,0,0,3,180,0,0,Anomaly
1203,1526757692.953323,123,123,0.014896,48,48,0,0,0,1,76,1,76,Normal
1204,1526757748.286004,39379,59353,2.993508,0,0,0,0,0,3,180,0,0,Anomaly
1205,1526757748.649389,53785,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1206,1526757749,35439,22,0.310987,0,0,0,0,0,1,60,1,40,Normal
1207,1526757749.658577,49736,22,2.99093,0,0,0,0,0,3,180,0,0,Anomaly
1208,1526757749.659518,44963,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1209,1526757750.661269,47670,22,2.998314,0,0,0,0,0,3,180,0,0,Anomaly
1210,1526757751.659584,41606,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1211,1526757751.663149,59028,22,2.996527,0,0,0,0,0,3,180,0,0,Anomaly
1212,1526757752.664367,51974,22,2.995097,0,0,0,0,0,3,180,0,0,Anomaly
1213,1526757753.659689,57161,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1214,1526757754,36182,22,2.994757,0,0,0,0,0,3,180,0,0,Anomaly
1215,1526757755,46106,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1216,1526757754.667008,40163,22,2.992425,0,0,0,0,0,3,180,0,0,Anomaly
1217,1526757755.289469,39379,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1218,1526757755.667307,56830,22,2.99217,0,0,0,0,0,3,180,0,0,Anomaly
1219,1526757756.659602,49736,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1220,1526757756.669943,43391,22,2.999649,0,0,0,0,0,3,180,0,0,Anomaly
1221,1526757757.669642,47670,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1222,1526757757.671745,32956,22,2.997799,0,0,0,0,0,3,180,0,0,Anomaly
1223,1526757758.669455,59028,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1224,1526757758.672027,55878,22,2.997439,0,0,0,0,0,3,180,0,0,Anomaly
1225,1526757759.296946,39391,59353,2.992433,0,0,0,0,0,3,180,0,0,Anomaly
1226,1526757759.669393,51974,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1227,1526757759.674394,41167,22,2.995033,0,0,0,0,0,3,180,0,0,Anomaly
1228,1526757761,36182,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1229,1526757760.675821,46511,22,2.993483,0,0,0,0,0,3,180,0,0,Anomaly
1230,1526757761.669559,40163,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1231,1526757761.677006,33907,22,2.992321,0,0,0,0,0,3,180,0,0,Anomaly
1232,1526757762.669637,56830,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1233,1526757762.679659,42092,22,2.999799,0,0,0,0,0,3,180,0,0,Anomaly
1234,1526757763.679348,43391,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1235,1526757763.681564,52270,22,2.99785,0,0,0,0,0,3,180,0,0,Anomaly
1236,1526757764.679375,32956,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1237,1526757764.682773,47338,22,2.996723,0,0,0,0,0,3,180,0,0,Anomaly
1238,1526757765.679685,55878,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1239,1526757765.684331,51320,22,2.995049,0,0,0,0,0,3,180,0,0,Anomaly
1240,1526757766.299411,39391,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1241,1526757766.679567,41167,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1242,1526757766.685679,35344,22,2.993667,0,0,0,0,0,3,180,0,0,Anomaly
1243,1526757767.679351,46511,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1244,1526757768,53066,22,2.992399,0,0,0,0,0,3,180,0,0,Anomaly
1245,1526757768.679604,33907,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1246,1526757768.688218,51943,22,2.990999,0,0,0,0,0,3,180,0,0,Anomaly
1247,1526757769.689426,42092,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1248,1526757769.689918,52935,22,2.999637,0,0,0,0,0,3,180,0,0,Anomaly
1249,1526757770.307909,39403,59353,2.991389,0,0,0,0,0,3,180,0,0,Anomaly
1250,1526757771,52270,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1251,1526757771,35265,22,2.997763,0,0,0,0,0,3,180,0,0,Anomaly
1252,1526757771.692742,58580,22,2.996524,0,0,0,0,0,3,180,0,0,Anomaly
1253,1526757772.689427,51320,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1254,1526757773,48225,22,2.994748,0,0,0,0,0,3,180,0,0,Anomaly
1255,1526757773.689645,35344,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1256,1526757773.695762,58944,22,2.993521,0,0,0,0,0,3,180,0,0,Anomaly
1257,1526757774.689461,53066,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1258,1526757774.695871,60846,22,2.993433,0,0,0,0,0,3,180,0,0,Anomaly
1259,1526757775.689582,51943,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1260,1526757775.698328,52077,22,2.990939,0,0,0,0,0,3,180,0,0,Anomaly
1261,1526757776.699372,52935,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1262,1526757776.700232,36284,22,2.999105,0,0,0,0,0,3,180,0,0,Anomaly
1263,1526757777.309261,39403,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1264,1526757778,35265,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1265,1526757777.701793,54716,22,2.997486,0,0,0,0,0,3,180,0,0,Anomaly
1266,1526757722.997778,3,0,0,0,0,0,0,0,1,56,0,0,Normal
1267,1526757778.699474,58580,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1268,1526757778.703044,50168,22,2.996185,0,0,0,0,0,3,180,0,0,Anomaly
1269,1526757779.699497,48225,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1270,1526757779.704569,58189,22,2.994749,0,0,0,0,0,3,180,0,0,Anomaly
1271,1526757725,123,123,0.01708,48,48,0,0,0,1,76,1,76,Normal
1272,1526757780.699631,58944,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1273,1526757780.705863,50275,22,2.993421,0,0,0,0,0,3,180,0,0,Anomaly
1274,1526757781.318702,39415,59353,2.990569,0,0,0,0,0,3,180,0,0,Anomaly
1275,1526757781.699422,60846,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1276,1526757781.706955,60187,22,0.336964,0,0,0,0,0,1,60,1,40,Normal
1277,1526757782.699235,52077,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1278,1526757782.708295,42950,22,2.990856,0,0,0,0,0,3,180,0,0,Anomaly
1279,1526757783.709371,36284,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1280,1526757783.710132,43504,22,0.319534,0,0,0,0,0,1,60,1,40,Normal
1281,1526757784.709299,54716,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1282,1526757784.711503,46720,22,0.897017,0,12,0,0,0,5,268,4,228,Anomaly
1283,1526757785.709317,50168,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1284,1526757785.713025,43671,22,0.322486,0,0,0,0,0,1,60,1,40,Normal
1285,1526757787,58189,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1286,1526757786.714239,49818,22,2.994964,0,0,0,0,0,3,180,0,0,Anomaly
1287,1526757787.709336,50275,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1288,1526757787.715633,41539,22,2.993523,0,0,0,0,0,3,180,0,0,Anomaly
1289,1526757788.319213,39415,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1290,1526757788.716531,43716,22,0.333272,0,0,0,0,0,1,60,1,40,Normal
1291,1526757789.709292,42950,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1292,1526757789.717891,51642,22,2.991156,0,0,0,0,0,3,180,0,0,Anomaly
1293,1526757790.719249,51071,22,3.000022,0,0,0,0,0,3,180,0,0,Anomaly
1294,1526757735.929835,3,0,0,0,0,0,0,0,1,56,0,0,Normal
1295,1526757791.719847,45315,22,2.999347,0,0,0,0,0,3,180,0,0,Anomaly
1296,1526757792.329746,39427,59353,2.999456,0,0,0,0,0,3,180,0,0,Anomaly
1297,1526757792.722329,33220,22,2.996874,0,0,0,0,0,3,180,0,0,Anomaly
1298,1526757793.719526,49818,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1299,1526757794,42056,22,2.996052,0,0,0,0,0,3,180,0,0,Anomaly
1300,1526757794.719276,41539,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1301,1526757794.724248,44064,22,2.994858,0,0,0,0,0,3,180,0,0,Anomaly
1302,1526757795.725251,58348,22,2.993837,0,0,0,0,0,3,180,0,0,Anomaly
1303,1526757796.719385,51642,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1304,1526757797,50215,22,2.991393,0,0,0,0,0,3,180,0,0,Anomaly
1305,1526757797.728955,46269,22,3.000467,0,0,0,0,0,3,180,0,0,Anomaly
1306,1526757797.729216,51071,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1307,1526757798.729634,48836,22,2.999567,0,0,0,0,0,3,180,0,0,Anomaly
1308,1526757799.339123,39427,59353,0,0,0,0,0,0,1,60,0,0,Anomaly
1309,1526757799.729122,33220,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1310,1526757800,50019,22,2.996975,0,0,0,0,0,3,180,0,0,Anomaly
1311,1526757800.729255,42056,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1312,1526757800.734024,35997,22,2.994959,0,0,0,0,0,3,180,0,0,Anomaly
1313,1526757801.729443,44064,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1314,1526757801.734072,58336,22,2.995009,0,0,0,0,0,3,180,0,0,Anomaly
1315,1526757802.729336,58348,22,0,0,0,0,0,0,1,60,0,0,Anomaly
1316,1526757802.736274,35926,22,2.992791,0,0,0,0,0,3,180,0,0,Anomaly
1317,1526757803.340552,39439,59353,2.998404,0,0,0,0,0,3,180,0,0,Anomaly
1318,1526757803.729296,50215,22,0,0,0,0,0,0,1,60,0,0,Anomaly
